Tempo (s),Y,Set Point
10.410135984420776,34.18,50
10.511314868927002,34.18,50
10.612947463989258,34.67,50
10.713884592056274,34.67,50
10.8151535987854,34.67,50
10.915227174758911,34.67,50
11.016108751296997,34.67,50
11.117315530776978,35.16,50
11.21869421005249,34.67,50
11.318824529647827,35.16,50
11.420198440551758,34.67,50
11.521214246749878,34.67,50
11.622936487197876,34.67,50
11.723068237304688,34.67,50
11.824128150939941,34.67,50
11.925456762313843,34.67,50
12.026457786560059,35.16,50
12.127759218215942,35.16,50
12.2286958694458,35.16,50
12.329760313034058,35.16,50
12.43117880821228,35.16,50
12.532118082046509,35.16,50
12.633453845977783,35.16,50
12.734899282455444,35.16,50
12.836101055145264,34.67,50
12.93703842163086,35.16,50
13.038216590881348,35.16,50
13.139450311660767,35.16,50
13.240789890289307,35.16,50
13.342074871063232,35.16,50
13.443155288696289,35.64,50
13.544095993041992,35.16,50
13.645261764526367,35.16,50
13.746161937713623,35.16,50
13.847270250320435,35.16,50
13.948184728622437,35.64,50
14.048914670944214,35.64,50
14.149852752685547,35.16,50
14.250967502593994,35.16,50
14.351918458938599,35.64,50
14.4520583152771,35.64,50
14.553637027740479,35.64,50
14.654526472091675,35.64,50
14.755580186843872,35.64,50
14.856468915939331,36.13,50
14.9570152759552,35.64,50
15.0578134059906,36.13,50
15.159507751464844,36.13,50
15.26023554801941,36.13,50
15.361387968063354,35.64,50
15.462117433547974,35.64,50
15.56316065788269,36.13,50
15.66363787651062,36.13,50
15.764687538146973,36.13,50
15.866071224212646,36.13,50
15.967129230499268,35.64,50
16.068297386169434,36.13,50
16.16911554336548,36.13,50
16.2699716091156,36.13,50
16.370558977127075,36.13,50
16.47187113761902,36.13,50
16.572994709014893,36.13,50
16.67380404472351,36.13,50
16.774580717086792,36.62,50
16.875852823257446,36.62,50
16.976831674575806,36.62,50
17.07748770713806,36.13,50
17.178750038146973,36.62,50
17.28005576133728,36.62,50
17.381559371948242,37.11,50
17.48264789581299,36.62,50
17.583521127700806,36.62,50
17.685271978378296,36.62,50
17.786383628845215,36.62,50
17.887691020965576,36.62,50
17.989206552505493,36.62,50
18.08987021446228,37.11,50
18.191291332244873,37.11,50
18.29195785522461,37.11,50
18.393125772476196,36.62,50
18.49434232711792,36.62,50
18.595023155212402,37.11,50
18.69570803642273,37.11,50
18.796761989593506,37.11,50
18.898034811019897,37.11,50
18.99910044670105,37.11,50
19.099944353103638,37.11,50
19.20127558708191,37.11,50
19.301710605621338,37.6,50
19.402878761291504,37.6,50
19.503708600997925,37.11,50
19.604734420776367,37.6,50
19.705483436584473,37.6,50
19.806230783462524,38.09,50
19.906766414642334,37.6,50
20.008186101913452,37.6,50
20.108954668045044,37.6,50
20.210154056549072,38.09,50
20.311347246170044,37.11,50
20.411916732788086,37.6,50
20.513275146484375,38.09,50
20.61430263519287,37.6,50
20.715486526489258,38.09,50
20.816681385040283,37.6,50
20.918026447296143,38.09,50
21.01865029335022,38.09,50
21.12015175819397,38.09,50
21.220783472061157,38.09,50
21.3212468624115,38.09,50
21.422446489334106,38.09,50
21.52358865737915,38.09,50
21.624116897583008,38.09,50
21.724838733673096,38.57,50
21.826042652130127,38.09,50
21.927589178085327,38.09,50
22.028358221054077,38.57,50
22.129810333251953,38.57,50
22.230205297470093,38.57,50
22.331562042236328,38.57,50
22.43294668197632,38.57,50
22.53405737876892,39.06,50
22.635217905044556,38.57,50
22.735973119735718,38.57,50
22.836480140686035,39.06,50
22.937965869903564,38.57,50
23.038723468780518,38.57,50
23.13994836807251,38.57,50
23.241269826889038,38.57,50
23.342431783676147,38.57,50
23.443768978118896,38.57,50
23.54470443725586,39.06,50
23.645506143569946,39.06,50
23.7461838722229,39.06,50
23.84710669517517,39.06,50
23.948094129562378,39.06,50
24.049429655075073,40.53,50
24.14999485015869,39.06,50
24.251219272613525,39.55,50
24.352245807647705,39.06,50
24.453417539596558,39.06,50
24.553860425949097,39.06,50
24.655306100845337,39.55,50
24.756742238998413,40.04,50
24.85801601409912,39.55,50
24.958842277526855,39.55,50
25.060258865356445,39.55,50
25.161670446395874,39.55,50
25.262712717056274,39.55,50
25.363978624343872,39.55,50
25.4647159576416,40.04,50
25.565845012664795,39.55,50
25.667226791381836,39.55,50
25.768313884735107,40.04,50
25.868463039398193,40.04,50
25.969356060028076,40.04,50
26.07048535346985,40.04,50
26.171947717666626,40.04,50
26.27344512939453,40.04,50
26.374318838119507,40.53,50
26.475430011749268,40.53,50
26.57681918144226,40.04,50
26.67786431312561,40.04,50
26.77863883972168,40.04,50
26.87999653816223,40.53,50
26.981836318969727,40.53,50
27.08256769180298,40.53,50
27.183305978775024,39.55,50
27.28480291366577,40.53,50
27.385689735412598,40.53,50
27.48701024055481,40.53,50
27.588186264038086,40.53,50
27.689040660858154,40.53,50
27.789657592773438,40.53,50
27.890433073043823,40.53,50
27.991782903671265,40.53,50
28.092393398284912,40.04,50
28.19386124610901,41.02,50
28.295358419418335,41.02,50
28.396396160125732,41.02,50
28.497492790222168,41.02,50
28.59907031059265,41.02,50
28.699596405029297,41.5,50
28.80039381980896,41.02,50
28.901621103286743,41.02,50
29.00304865837097,41.02,50
29.104018926620483,41.5,50
29.20499563217163,41.02,50
29.306324005126953,41.02,50
29.40778613090515,41.5,50
29.50882887840271,41.5,50
29.609928369522095,41.5,50
29.710826873779297,41.5,50
29.812050819396973,41.5,50
29.913474798202515,41.99,50
30.013922929763794,41.5,50
30.114959716796875,41.99,50
30.215871572494507,41.99,50
30.31740951538086,41.99,50
30.418352127075195,41.99,50
30.519517421722412,41.99,50
30.620678186416626,41.99,50
30.721735954284668,41.99,50
30.82314944267273,41.99,50
30.92439889907837,41.99,50
31.02567172050476,41.99,50
31.127208709716797,42.48,50
31.228434324264526,41.99,50
31.32887101173401,42.48,50
31.429845571517944,42.48,50
31.53113079071045,42.97,50
31.631890535354614,42.48,50
31.732549905776978,42.97,50
31.833881378173828,42.48,50
31.935072898864746,42.48,50
32.03551197052002,42.48,50
32.13678765296936,42.48,50
32.237168312072754,42.97,50
32.337899684906006,42.97,50
32.438594579696655,42.48,50
32.539490699768066,42.97,50
32.640981674194336,42.97,50
32.74188542366028,42.97,50
32.84239149093628,42.48,50
32.943835496902466,42.97,50
33.04461145401001,42.97,50
33.145206689834595,42.97,50
33.24608063697815,42.97,50
33.346762895584106,43.46,50
33.448426961898804,42.97,50
33.54986119270325,43.46,50
33.6509690284729,43.46,50
33.75251364707947,43.46,50
33.85293221473694,43.46,50
33.95421600341797,43.46,50
34.05548095703125,43.46,50
34.15644121170044,43.46,50
34.257587909698486,42.97,50
34.35882329940796,43.46,50
34.46027636528015,43.95,50
34.56067371368408,43.95,50
34.66109800338745,43.95,50
34.762147426605225,43.95,50
34.86280560493469,43.95,50
34.96417212486267,43.95,50
35.06524467468262,43.95,50
35.16633129119873,43.95,50
35.26695442199707,43.95,50
35.36850094795227,43.95,50
35.46909260749817,44.43,50
35.5703763961792,44.43,50
35.67128229141235,44.43,50
35.77247953414917,44.43,50
35.87355351448059,44.43,50
35.97420072555542,44.43,50
36.07566833496094,44.43,50
36.177101135253906,44.43,50
36.27858901023865,44.43,50
36.37976384162903,44.43,50
36.481075048446655,44.92,50
36.58171272277832,44.92,50
36.682833433151245,44.92,50
36.784308433532715,44.92,50
36.885921478271484,44.92,50
36.98673462867737,44.43,50
37.087796211242676,44.92,50
37.18824481964111,44.92,50
37.289249420166016,44.92,50
37.39010715484619,44.92,50
37.49137496948242,44.92,50
37.592522621154785,44.92,50
37.69379210472107,44.92,50
37.794496297836304,45.41,50
37.8954496383667,44.92,50
37.996575355529785,44.92,50
38.09749913215637,45.41,50
38.198402643203735,44.92,50
38.298869132995605,45.41,50
38.39958310127258,45.41,50
38.50088620185852,45.41,50
38.601085901260376,45.41,50
38.701602935791016,45.41,50
38.80269813537598,45.9,50
38.904064655303955,45.9,50
39.00480937957764,45.41,50
39.105809688568115,45.41,50
39.206851959228516,45.9,50
39.30786085128784,45.9,50
39.40841007232666,45.9,50
39.50959610939026,45.9,50
39.610376596450806,45.9,50
39.71135139465332,45.9,50
39.81243109703064,46.39,50
39.91303896903992,45.9,50
40.01369047164917,45.41,50
40.11432242393494,46.39,50
40.21562051773071,46.39,50
40.31662464141846,45.9,50
40.418107986450195,46.39,50
40.51830005645752,46.39,50
40.61896252632141,46.39,50
40.72038722038269,46.39,50
40.82166266441345,46.39,50
40.922765016555786,46.39,50
41.02394247055054,46.39,50
41.12457323074341,46.88,50
41.22561717033386,46.88,50
41.32671022415161,46.88,50
41.427584171295166,46.88,50
41.52824330329895,46.39,50
41.62965130805969,46.88,50
41.73006725311279,46.39,50
41.830655336380005,46.88,50
41.93180847167969,46.88,50
42.0329430103302,46.88,50
42.133347511291504,46.88,50
42.23452639579773,47.36,50
42.33518147468567,47.36,50
42.43690228462219,46.88,50
42.537540674209595,47.36,50
42.63829064369202,47.36,50
42.73979330062866,47.36,50
42.84087157249451,47.36,50
42.94209003448486,47.36,50
43.042550563812256,47.36,50
43.14335870742798,47.85,50
43.24380421638489,47.36,50
43.34462785720825,47.85,50
43.44592356681824,47.85,50
43.546302318573,47.85,50
43.647692918777466,47.85,50
43.74820160865784,47.85,50
43.8489465713501,47.85,50
43.94947528839111,47.85,50
44.051100730895996,48.34,50
44.15164923667908,47.85,50
44.25226426124573,48.34,50
44.3528938293457,47.85,50
44.45358657836914,48.34,50
44.55497074127197,47.85,50
44.65628504753113,48.34,50
44.757426738739014,48.34,50
44.85797595977783,48.34,50
44.959261655807495,48.34,50
45.06058740615845,48.34,50
45.16196084022522,48.34,50
45.26267886161804,48.34,50
45.36369037628174,48.83,50
45.464924812316895,48.83,50
45.565653800964355,48.83,50
45.66710901260376,48.83,50
45.768288373947144,48.83,50
45.870089292526245,48.83,50
45.97122025489807,48.83,50
46.07245659828186,48.83,50
46.17363214492798,48.83,50
46.27496647834778,48.83,50
46.3757438659668,48.83,50
46.47691869735718,48.83,50
46.578179359436035,48.83,50
46.67877554893494,48.83,50
46.77943015098572,48.83,50
46.879982471466064,49.32,50
46.98118758201599,49.32,50
47.0828001499176,49.32,50
47.18348050117493,49.32,50
47.284785747528076,49.32,50
47.486918449401855,49.32,38
47.486918449401855,49.32,38
47.58815622329712,49.32,38
47.68937849998474,49.8,38
47.79053258895874,49.32,38
47.891937017440796,49.32,38
47.99287223815918,49.32,38
48.094289779663086,49.8,38
48.19527053833008,49.32,38
48.29644179344177,49.8,38
48.397592067718506,49.8,38
48.498199701309204,49.8,38
48.59950804710388,49.8,38
48.7000777721405,49.8,38
48.800727128982544,49.8,38
48.90146541595459,50.29,38
49.00190830230713,49.8,38
49.103442430496216,50.29,38
49.20433259010315,49.8,38
49.30556511878967,50.29,38
49.40681552886963,50.29,38
49.507244348526,50.29,38
49.60784840583801,50.29,38
49.70893430709839,50.29,38
49.80981087684631,50.29,38
49.91078782081604,50.29,38
50.01200890541077,49.8,38
50.113184452056885,50.29,38
50.21457839012146,50.78,38
50.31564712524414,50.78,38
50.41683650016785,50.78,38
50.5178804397583,50.78,38
50.618401288986206,51.27,38
50.7195930480957,50.78,38
50.821205139160156,50.78,38
50.92261576652527,50.78,38
51.02361822128296,50.78,38
51.124781370162964,50.78,38
51.22626781463623,50.78,38
51.32727313041687,50.78,38
51.42833137512207,50.78,38
51.52980160713196,50.78,38
51.63083744049072,50.78,38
51.73244905471802,51.27,38
51.8333055973053,50.78,38
51.934059619903564,51.27,38
52.03452157974243,51.27,38
52.13546347618103,51.27,38
52.236348152160645,51.27,38
52.337421894073486,51.27,38
52.438395738601685,51.27,38
52.53955316543579,51.27,38
52.641157388687134,51.27,38
52.74203181266785,51.27,38
52.842767000198364,51.27,38
52.943766355514526,51.27,38
53.04495978355408,51.27,38
53.146666288375854,51.76,38
53.24756336212158,51.27,38
53.348416328430176,51.27,38
53.44910955429077,51.27,38
53.55015325546265,51.76,38
53.65139889717102,51.76,38
53.753037452697754,51.27,38
53.85366368293762,51.76,38
53.95473790168762,51.76,38
54.05532145500183,51.27,38
54.156880140304565,51.27,38
54.2577383518219,51.27,38
54.35832357406616,51.27,38
54.458828926086426,51.27,38
54.559834718704224,51.76,38
54.6603581905365,51.76,38
54.76169419288635,51.76,38
54.86278581619263,51.76,38
54.96399927139282,51.76,38
55.06540393829346,51.76,38
55.165711641311646,51.76,38
55.26631736755371,51.76,38
55.36687469482422,51.76,38
55.46796202659607,51.76,38
55.56899881362915,50.78,38
55.67027473449707,51.76,38
55.7710645198822,51.76,38
55.872326135635376,51.76,38
55.97339582443237,51.76,38
56.07463836669922,51.76,38
56.17572355270386,51.76,38
56.2760694026947,51.76,38
56.377264738082886,51.76,38
56.478418827056885,51.76,38
56.57939887046814,51.76,38
56.68047094345093,51.76,38
56.78093957901001,51.76,38
56.882110357284546,52.25,38
56.98398232460022,51.76,38
57.08418846130371,51.76,38
57.18538975715637,51.76,38
57.28609561920166,52.25,38
57.38752293586731,51.76,38
57.487953424453735,52.25,38
57.58852434158325,51.76,38
57.68902611732483,51.76,38
57.79027605056763,51.76,38
57.891637086868286,51.76,38
57.99267101287842,51.76,38
58.09463381767273,51.76,38
58.19528245925903,51.76,38
58.296581745147705,51.76,38
58.39774942398071,51.76,38
58.49950695037842,51.76,38
58.599844217300415,52.25,38
58.700798749923706,51.76,38
58.80185127258301,51.76,38
58.902830600738525,52.25,38
59.00390887260437,52.25,38
59.105223417282104,51.76,38
59.20592427253723,51.76,38
59.30740284919739,52.25,38
59.40796685218811,52.25,38
59.50933361053467,51.76,38
59.61017155647278,52.25,38
59.71148920059204,51.76,38
59.81346821784973,51.76,38
59.91418123245239,51.76,38
60.015392541885376,52.25,38
60.1158390045166,52.25,38
60.21642255783081,52.25,38
60.31717038154602,51.76,38
60.417763233184814,52.25,38
60.519243001937866,51.76,38
60.620368003845215,52.73,38
60.72052335739136,51.76,38
60.82211685180664,52.25,38
60.922322273254395,52.25,38
61.023585081100464,51.76,38
61.124486207962036,51.76,38
61.22520160675049,52.25,38
61.326027393341064,52.25,38
61.42697215080261,52.25,38
61.52844452857971,52.25,38
61.630362033843994,51.76,38
61.73064851760864,51.76,38
61.831157207489014,51.76,38
61.93236231803894,51.76,38
62.03336548805237,51.76,38
62.13425397872925,52.25,38
62.23537564277649,51.76,38
62.33662557601929,52.25,38
62.43762016296387,52.25,38
62.53848719596863,51.76,38
62.63944482803345,51.76,38
62.74012851715088,51.76,38
62.84156680107117,51.76,38
62.94209098815918,51.76,38
63.042842626571655,51.76,38
63.14333438873291,51.76,38
63.244044065475464,51.76,38
63.34540557861328,51.76,38
63.44706916809082,51.76,38
63.54791307449341,51.76,38
63.64893937110901,51.76,38
63.74980640411377,51.76,38
63.851330041885376,51.76,38
63.95285129547119,51.27,38
64.05404019355774,51.76,38
64.15522456169128,51.76,38
64.2561707496643,51.76,38
64.35705971717834,51.76,38
64.45738816261292,51.76,38
64.55832481384277,51.76,38
64.65889167785645,51.76,38
64.75968837738037,51.76,38
64.86018085479736,51.76,38
64.96083116531372,51.76,38
65.06206393241882,51.76,38
65.16278862953186,51.76,38
65.26458787918091,51.76,38
65.36474657058716,51.76,38
65.4656252861023,51.76,38
65.5663366317749,51.76,38
65.66720819473267,51.27,38
65.76843905448914,51.76,38
65.86923456192017,51.27,38
65.97017812728882,51.76,38
66.07130837440491,51.76,38
66.17260885238647,51.76,38
66.27397394180298,51.76,38
66.3754391670227,51.76,38
66.47690510749817,51.27,38
66.57806491851807,51.76,38
66.6794228553772,51.27,38
66.78054714202881,51.76,38
66.88149356842041,51.76,38
66.98270869255066,51.76,38
67.08395099639893,51.27,38
67.18419218063354,51.27,38
67.28516554832458,51.76,38
67.38653826713562,51.76,38
67.48730969429016,51.27,38
67.587810754776,51.27,38
67.68919634819031,51.27,38
67.78982138633728,51.76,38
67.89094710350037,51.27,38
67.99207544326782,51.27,38
68.09291934967041,51.27,38
68.19409155845642,51.27,38
68.29545760154724,51.27,38
68.3966588973999,51.27,38
68.49788546562195,51.27,38
68.59923839569092,51.27,38
68.6998679637909,51.27,38
68.80122900009155,51.27,38
68.90278506278992,51.27,38
69.00367069244385,51.27,38
69.1046872138977,51.27,38
69.20546269416809,51.27,38
69.30731105804443,51.27,38
69.4079806804657,50.78,38
69.50918388366699,51.27,38
69.61037278175354,50.78,38
69.71112775802612,51.27,38
69.81177473068237,51.76,38
69.91292095184326,51.27,38
70.01419448852539,51.27,38
70.1150770187378,51.27,38
70.21610283851624,51.27,38
70.31669974327087,50.78,38
70.41717147827148,51.27,38
70.51827073097229,51.27,38
70.61989665031433,51.27,38
70.72054553031921,51.27,38
70.8219428062439,51.27,38
70.92340230941772,50.78,38
71.02416133880615,50.78,38
71.12519788742065,51.27,38
71.22606015205383,51.27,38
71.32699275016785,51.27,38
71.42775249481201,50.78,38
71.52856731414795,50.78,38
71.62962913513184,50.78,38
71.73093056678772,51.27,38
71.83205127716064,50.78,38
71.93341088294983,50.78,38
72.03384971618652,50.78,38
72.13515758514404,50.78,38
72.23656487464905,50.78,38
72.33784770965576,50.29,38
72.43965029716492,50.78,38
72.54063653945923,50.78,38
72.64117765426636,50.78,38
72.74176979064941,50.78,38
72.8432502746582,50.78,38
72.94433307647705,50.78,38
73.0455641746521,50.78,38
73.14690208435059,50.78,38
73.24756932258606,50.78,38
73.3491599559784,50.78,38
73.45024299621582,50.78,38
73.5513002872467,50.78,38
73.65177083015442,50.78,38
73.75273442268372,50.78,38
73.85405135154724,50.29,38
73.95481491088867,50.29,38
74.05561089515686,50.29,38
74.15609359741211,50.78,38
74.25728607177734,50.78,38
74.35877847671509,50.29,38
74.46016836166382,50.78,38
74.56089425086975,50.78,38
74.66205048561096,50.29,38
74.7630672454834,50.29,38
74.86430788040161,50.29,38
74.96514368057251,50.29,38
75.06647777557373,50.29,38
75.1675591468811,50.29,38
75.26884603500366,49.8,38
75.3694097995758,50.29,38
75.47034883499146,50.29,38
75.57116866111755,50.78,38
75.6724374294281,50.29,38
75.77336955070496,50.29,38
75.87442517280579,50.29,38
75.97560977935791,50.29,38
76.07665801048279,50.78,38
76.17732000350952,50.78,38
76.27837014198303,50.29,38
76.37976479530334,49.8,38
76.4802360534668,50.29,38
76.58034205436707,50.29,38
76.68178725242615,50.29,38
76.78272581100464,50.29,38
76.88388633728027,50.29,38
76.98432660102844,50.29,38
77.08512616157532,50.29,38
77.18614411354065,49.8,38
77.28730368614197,49.8,38
77.38826584815979,49.8,38
77.48920488357544,49.8,38
77.59072709083557,50.29,38
77.6913230419159,49.8,38
77.792489528656,49.8,38
77.89408874511719,49.8,38
77.99546813964844,50.29,38
78.09653830528259,49.8,38
78.19743490219116,49.8,38
78.29837226867676,49.8,38
78.40012693405151,49.8,38
78.5012514591217,50.29,38
78.60188007354736,49.8,38
78.70239925384521,49.8,38
78.80343198776245,49.8,38
78.90496897697449,49.8,38
79.00517177581787,49.8,38
79.10620856285095,49.32,38
79.20714592933655,49.8,38
79.30824565887451,49.8,38
79.40954232215881,49.32,38
79.5110251903534,49.8,38
79.61190485954285,49.32,38
79.7135078907013,49.8,38
79.81393098831177,49.32,38
79.91557288169861,49.8,38
80.01647615432739,49.32,38
80.11786937713623,49.32,38
80.21880602836609,49.32,38
80.31978273391724,49.32,38
80.42081594467163,49.32,38
80.52223896980286,49.32,38
80.62289929389954,49.32,38
80.72395730018616,49.32,38
80.82411360740662,49.32,38
80.92485737800598,48.83,38
81.02577662467957,48.34,38
81.12690687179565,49.32,38
81.22860908508301,48.83,38
81.32984662055969,49.32,38
81.43049168586731,49.32,38
81.53112196922302,48.83,38
81.6319670677185,49.32,38
81.7324538230896,48.83,38
81.8337836265564,49.32,38
81.93485379219055,48.83,38
82.03502202033997,49.32,38
82.13710236549377,48.83,38
82.2379219532013,48.83,38
82.33942747116089,48.83,38
82.43989682197571,48.83,38
82.54072523117065,48.83,38
82.64167070388794,48.83,38
82.7426860332489,48.83,38
82.8432879447937,48.83,38
82.94441246986389,48.83,38
83.04511165618896,48.83,38
83.1469714641571,48.83,38
83.24759435653687,49.32,38
83.34886574745178,48.83,38
83.44932556152344,48.83,38
83.55035996437073,48.83,38
83.65129780769348,48.83,38
83.75223565101624,48.83,38
83.85317349433899,48.83,38
83.95428705215454,48.83,38
84.05533766746521,48.34,38
84.1558256149292,48.83,38
84.25714921951294,48.83,38
84.3582706451416,48.83,38
84.45936512947083,48.34,38
84.56068062782288,48.83,38
84.6612343788147,48.34,38
84.76259803771973,48.34,38
84.86393070220947,48.34,38
84.96481704711914,48.34,38
85.0656087398529,48.34,38
85.16666173934937,48.83,38
85.26728463172913,48.83,38
85.36810040473938,48.34,38
85.46966433525085,48.34,38
85.57032418251038,48.34,38
85.6715681552887,47.85,38
85.77287602424622,48.34,38
85.87417244911194,48.34,38
85.9750726222992,47.85,38
86.076411485672,47.85,38
86.17723822593689,48.34,38
86.27840518951416,47.85,38
86.37965250015259,47.85,38
86.48002576828003,47.85,38
86.5814459323883,48.34,38
86.68202662467957,48.83,38
86.7838225364685,48.34,38
86.88401579856873,47.85,38
86.98472952842712,47.85,38
87.08538246154785,47.85,38
87.18675231933594,47.85,38
87.28804135322571,47.85,38
87.38950538635254,47.85,38
87.4907774925232,47.36,38
87.59220933914185,47.85,38
87.69325375556946,47.85,38
87.79467511177063,47.85,38
87.89538335800171,47.36,38
87.99597644805908,47.85,38
88.09730339050293,47.85,38
88.19807863235474,47.85,38
88.29870533943176,47.36,38
88.39961695671082,47.36,38
88.50073218345642,47.85,38
88.60171341896057,47.36,38
88.7022955417633,47.36,38
88.80339193344116,47.36,38
88.90385365486145,47.36,38
89.00444722175598,47.36,38
89.10565829277039,47.36,38
89.20658755302429,47.85,38
89.30782294273376,48.34,38
89.40828895568848,47.36,38
89.50926566123962,47.36,38
89.6104986667633,47.36,38
89.71183514595032,47.36,38
89.81313872337341,47.36,38
89.91437840461731,46.88,38
90.01497721672058,47.85,38
90.11647129058838,46.88,38
90.21792888641357,47.36,38
90.31912589073181,47.36,38
90.42054843902588,46.88,38
90.52093386650085,46.88,38
90.6213915348053,46.88,38
90.72241950035095,46.88,38
90.82295966148376,46.88,38
90.92423701286316,46.88,38
91.02475905418396,46.88,38
91.12574553489685,46.88,38
91.22655749320984,46.88,38
91.32711911201477,46.88,38
91.42763137817383,46.88,38
91.52857446670532,46.88,38
91.62966442108154,46.88,38
91.73084735870361,46.88,38
91.83198499679565,46.88,38
91.93292689323425,46.88,38
92.03379034996033,46.88,38
92.1350417137146,46.88,38
92.23657703399658,46.88,38
92.33805704116821,46.39,38
92.43938517570496,46.39,38
92.54061150550842,46.88,38
92.64116477966309,46.88,38
92.74202632904053,46.39,38
92.84353542327881,46.88,38
92.9448971748352,46.88,38
93.04588508605957,46.39,38
93.14734387397766,46.39,38
93.24820756912231,46.39,38
93.34972333908081,46.39,38
93.45077967643738,46.88,38
93.55138182640076,46.39,38
93.65239930152893,45.9,38
93.75365495681763,46.39,38
93.85468077659607,46.39,38
93.95677638053894,45.41,38
94.05730438232422,46.39,38
94.15826058387756,46.39,38
94.25879836082458,45.9,38
94.35982513427734,46.39,38
94.46109771728516,46.39,38
94.5625307559967,46.39,38
94.6633710861206,46.39,38
94.76442456245422,45.9,38
94.8656153678894,46.39,38
94.96649527549744,45.9,38
95.06776809692383,45.9,38
95.16859555244446,45.9,38
95.26999711990356,46.39,38
95.37055730819702,45.9,38
95.47123408317566,45.9,38
95.5718092918396,45.9,38
95.67296838760376,45.9,38
95.77353954315186,46.39,38
95.87498354911804,46.39,38
95.97669053077698,45.9,38
96.07775855064392,45.9,38
96.17843437194824,45.9,38
96.27984762191772,45.9,38
96.38095116615295,45.41,38
96.48201537132263,45.41,38
96.5825560092926,45.9,38
96.6837637424469,45.9,38
96.7839081287384,45.41,38
96.88454341888428,45.9,38
96.98546934127808,45.9,38
97.08627104759216,45.9,38
97.18727564811707,45.9,38
97.28792834281921,45.9,38
97.38856482505798,45.41,38
97.48961758613586,45.9,38
97.59088158607483,45.41,38
97.69216132164001,45.9,38
97.79280924797058,45.41,38
97.89428281784058,45.41,38
97.99542355537415,45.41,38
98.09690976142883,45.41,38
98.19846534729004,45.41,38
98.29978203773499,45.41,38
98.4011881351471,45.41,38
98.5024642944336,45.41,38
98.60374784469604,45.41,38
98.70487952232361,45.41,38
98.80593705177307,45.41,38
98.90708637237549,45.41,38
99.00860905647278,45.41,38
99.10915184020996,44.92,38
99.20981740951538,45.41,38
99.31137752532959,45.41,38
99.41261267662048,45.41,38
99.51381707191467,45.41,38
99.61517310142517,44.92,38
99.71597528457642,44.92,38
99.81648111343384,44.92,38
99.91712880134583,44.92,38
100.01817584037781,44.92,38
100.11986064910889,44.92,38
100.22032642364502,44.92,38
100.32040166854858,44.92,38
100.42148351669312,44.92,38
100.52203679084778,44.92,38
100.62273812294006,44.43,38
100.72406721115112,45.41,38
100.82507658004761,44.92,38
100.9264874458313,44.92,38
101.02737402915955,44.92,38
101.1286461353302,44.92,38
101.22919654846191,44.43,38
101.33020663261414,44.92,38
101.4309446811676,44.43,38
101.5324764251709,44.43,38
101.63292074203491,44.43,38
101.73403811454773,44.92,38
101.83510279655457,44.92,38
101.9354031085968,44.92,38
102.03628420829773,44.43,38
102.13689184188843,44.43,38
102.23741436004639,44.43,38
102.33886170387268,44.43,38
102.44040489196777,44.43,38
102.54182863235474,44.43,38
102.64307165145874,44.43,38
102.7438063621521,44.43,38
102.84516024589539,44.43,38
102.94659233093262,44.43,38
103.04727506637573,43.95,38
103.14858675003052,43.95,38
103.24989819526672,44.43,38
103.3509132862091,44.43,38
103.45143246650696,43.95,38
103.55271315574646,43.95,38
103.654212474823,44.43,38
103.75453448295593,43.95,38
103.85591840744019,43.95,38
103.95688462257385,43.95,38
104.05784630775452,43.95,38
104.15925908088684,43.95,38
104.26057958602905,43.95,38
104.36131954193115,43.95,38
104.46201682090759,43.95,38
104.56337761878967,43.95,38
104.66379570960999,43.95,38
104.76440453529358,43.95,38
104.86542463302612,43.46,38
104.96593236923218,43.46,38
105.06699514389038,43.95,38
105.1679527759552,43.95,38
105.26844811439514,43.46,38
105.36957716941833,43.95,38
105.47107601165771,43.46,38
105.57126498222351,43.95,38
105.67189836502075,43.46,38
105.77283930778503,42.97,38
105.873948097229,43.46,38
105.9750063419342,43.95,38
106.0762848854065,43.95,38
106.17681527137756,43.95,38
106.27773189544678,43.46,38
106.37887334823608,43.46,38
106.48029518127441,43.46,38
106.58097791671753,43.46,38
106.68230056762695,43.46,38
106.78328704833984,43.46,38
106.88349413871765,43.46,38
106.98531651496887,43.46,38
107.08581876754761,43.46,38
107.18753409385681,43.46,38
107.28854489326477,42.97,38
107.38970041275024,43.46,38
107.490469455719,42.97,38
107.59114909172058,43.46,38
107.69238877296448,43.46,38
107.79366874694824,42.97,38
107.89459609985352,43.46,38
107.9955997467041,42.97,38
108.09743404388428,42.97,38
108.1980471611023,42.97,38
108.29884386062622,42.97,38
108.3995258808136,42.97,38
108.50101470947266,42.97,38
108.60228729248047,42.97,38
108.70343017578125,42.97,38
108.80405473709106,42.97,38
108.90510964393616,42.97,38
109.00664114952087,42.97,38
109.10780167579651,42.97,38
109.20907592773438,42.97,38
109.31001305580139,42.97,38
109.41145467758179,42.97,38
109.51196074485779,42.97,38
109.61289525032043,42.97,38
109.71302509307861,42.48,38
109.81372261047363,42.97,38
109.91504669189453,42.97,38
110.01545667648315,42.48,38
110.1167585849762,42.48,38
110.21762466430664,42.97,38
110.31874251365662,42.48,38
110.41975665092468,42.48,38
110.52069234848022,42.48,38
110.62165451049805,42.97,38
110.72196459770203,42.48,38
110.82260918617249,42.48,38
110.92389750480652,42.48,38
111.02526259422302,42.48,38
111.1257655620575,42.48,38
111.22661185264587,42.48,38
